257;31;174;190;b_khaftsanduk;x;
258;53;198;215;b_divalan;x;
259;43;233;255;b_kuhestane_mashayekh;x;
260;99;93;211;b_kelengi;x;
261;96;92;169;b_basuj;x;
262;54;45;212;b_hashemabad;x;
263;102;95;218;b_tamtaman;x;
264;49;63;203;b_sarjatapah;x;
265;81;89;169;b_nashlaj;x;
266;44;207;113;b_gole_zarde_veysi;x;
267;50;232;128;b_qaleh_khar_kishe;x;
268;37;166;92;b_serenjeh;x;
269;15;140;69;b_manzar;x;
270;36;177;97;b_dughani;x;
271;40;166;94;b_chahukak;x;
272;20;88;38;b_malekabad;x;
273;162;66;167;b_chulhule_vasati;x;
274;156;59;161;b_hisar_sefrd;x;
275;189;140;191;b_rikhake_bala;x;
276;141;39;146;b_dastja;x;
277;134;83;137;b_halgodari;x;
278;208;132;212;b_sarangabad;x;
279;0;189;211;b_masetih;x;
280;164;90;168;b_khezr_beyg;x;
281;61;64;191;b_abu_hamizeh;x;
282;104;106;228;b_chasht;x;
283;7;11;225;b_sungun;x;
284;79;81;170;b_khiya;x;
285;75;78;235;b_ahmadiyeh;x;
286;55;59;233;b_pulagi;x;
287;59;62;212;b_lalehlu;x;
288;27;30;170;b_fakhrabade_siahu;x;
289;29;32;198;b_turudbar;x;
290;94;34;129;b_dizag;x;
291;151;71;197;b_chulaki;x;
292;13;108;35;b_baspekhret;x;
293;19;117;42;b_djeshweremet;x;
294;22;130;47;b_anuwsret;x;
295;57;116;71;b_amtys;x;
296;35;144;61;b_sanyws;x;
297;143;36;223;b_sakhth;x;
298;119;76;151;b_ahheret;x;
299;126;57;177;b_djahy;x;
300;64;56;165;b_simel;x;
301;38;30;128;b_gireshniwt;x;
302;50;43;127;b_atum;x;
303;25;14;147;b_senakhtenre;x;
304;24;19;83;b_amat_amenemhet;x;
305;16;9;96;b_sekhtmaat;x;
306;52;67;67;b_apedemak;x;
307;74;104;103;b_horesh;x;
308;122;91;13;b_aksebniwt;x;
309;161;128;45;b_numenkhebet;x;
310;162;173;49;b_esberkhebet;x;
311;159;153;37;b_khepeshniwt;x;
312;167;162;64;b_anuw_djeret;x;
313;198;191;53;b_smenakaure;x;
314;128;121;19;b_anuw_anki;x;
315;115;109;15;b_numkesh;x;
316;141;135;31;b_anakhtemre;x;
317;52;28;149;b_ghamantkhare;x;
318;90;28;149;b_amanhamghet;x;
319;190;28;81;b_matnekhet;x;
320;212;66;113;b_hameterrayan;x;
321;194;72;111;b_beshham;x;
322;194;40;90;b_hebjay;x;
323;166;62;96;b_hem;x;
324;232;15;85;b_anuw_hamaat;x;
325;95;39;136;b_haswuget;x;
326;95;48;130;b_sestep;x;
327;126;62;173;b_imenteresh;x;
328;18;128;65;b_geraamkhesh;x;
329;1;88;38;b_thokhanuwan;x;
330;41;91;62;b_imentet;x;
331;33;114;67;b_thorekhret;x;
332;33;154;84;b_mustamerek;x;
333;23;133;70;b_kateperek;x;
334;95;141;197;b_sharat;x;
335;34;81;138;b_ahheb;x;
336;27;62;106;b_deshra;x;
337;33;92;162;b_eserhateb;x;
338;4;70;149;b_errakaure;x;
339;45;117;204;b_ktaraat;x;
340;37;213;210;b_akhmetopesh;x;
341;40;163;161;b_djileshopet;x;
342;103;247;13;b_amenakhre;x;
343;96;214;23;b_djeamenakhre;x;
344;104;213;37;b_ushtayet;x;
345;22;128;127;b_hereftheb;x;
346;77;180;178;b_esmerhatheb;x;
347;209;88;41;b_tayet;x;
348;173;67;26;b_hepeshmetef;x;
349;77;28;9;b_khamtdjabi;x;
350;122;59;34;b_amunshurak;x;
351;99;104;44;b_ashabetheref;x;
352;63;104;44;b_ahekesh;x;
353;161;156;77;b_djekemet;x;
354;223;210;28;b_ahmosteret;x;
355;161;142;77;b_gesekamandi;x;
356;75;104;44;b_berektesh;x;
357;117;77;161;b_awuwaysh;x;
358;185;93;214;b_ekhmethedjet;x;
359;141;77;161;b_tawatanku;x;
360;145;103;66;b_khetmadjet;x;
361;169;109;56;b_asbadjet;x;
362;119;77;40;b_ubekh;x;
363;99;76;56;b_ahy_djeret;x;
364;67;86;16;b_wadjheb;x;
365;89;116;19;b_tiwu_anaan;x;
366;102;100;48;b_antakhet;x;
367;62;61;18;b_djebbi;x;
368;110;106;17;b_asrabhet;x;
369;169;165;56;b_asdjarakhemet;x;
370;27;193;108;b_wayan;x;
371;30;239;132;b_hektet;x;
372;26;137;80;b_nepehtek;x;
373;9;34;77;b_kasheretheref;x;
374;24;61;126;b_saphayam;x;
375;66;118;209;b_akhsaphniwt;x;
376;104;153;239;b_akhsaphkheresh;x;
377;22;42;120;b_akhsaphret;x;
378;28;154;223;b_khetrehkhash;x;
379;41;112;152;b_anuw_khap;x;
380;15;94;139;b_khmenkarakom;x;
381;200;35;194;b_anuw_beren;x;
382;104;44;102;b_anuw_kerek;x;
383;137;39;134;b_berenniwt;x;
384;223;28;28;b_anub_spakh;x;
385;137;88;26;b_nekhti;x;
386;201;133;47;b_nekhtikheresh;x;
387;120;77;22;b_hutsrdurem;x;
388;201;125;28;b_neheramt;x;
389;174;150;49;b_ashfarakh;x;
390;201;166;19;b_epesh;x;
391;157;131;20;b_nedjerniwteresh;x;
392;219;92;26;b_nezerakhkheresh;x;
393;193;63;27;b_nezerakhniwt;x;
394;144;58;13;b_ananzarakh;x;
395;58;49;174;b_wadjheperesht;x;
396;46;21;86;b_asamaankare;x;
397;58;34;96;b_petemysehtep;x;
398;188;18;18;b_esaamheresh;x;
399;169;19;19;b_giyesharaam;x;
400;213;0;0;b_pakhet;x;
401;245;155;48;b_khetmaan;x;
402;155;108;53;b_kaethri;x;
403;244;146;31;b_khershebet;x;
404;0;148;165;b_ahhneshtereb;x;
405;208;65;65;b_susenereset;x;
406;85;80;162;b_anuw_nepeheth;x;
407;175;42;218;b_kaduwan;x;
408;147;30;185;b_hephektet;x;
409;18;26;98;b_niwtkhaperethakh;x;
410;47;55;131;b_wafresmet;x;
411;47;59;180;b_hotepjet;x;
412;56;131;47;b_hedjetniwtwadj;x;
413;46;194;29;b_ayushwadj;x;
414;37;148;24;b_khatamwadj;x;
415;45;180;182;b_khamenakaure;x;
416;24;198;201;b_ptys_haheb;x;
417;20;125;127;b_emhotek;x;
418;201;24;24;b_tethet;x;
419;237;38;38;b_ahannukhef;x;
420;63;29;147;b_iyumhirek;x;
421;94;51;200;b_akthys_erek;x;
422;119;67;244;b_nepfthekhari;x;
423;182;237;38;b_ashperebet;x;
424;114;147;29;b_mpeksheth;x;
425;67;187;244;b_assahef;x;
426;43;133;177;b_mnosheratem;x;
427;53;10;90;b_epekhherem;x;
428;108;53;155;b_djebesteret;x;
429;53;155;125;b_pjet;x;
430;26;126;96;b_urupek;x;
431;35;210;159;b_assuwa;x;
432;25;91;86;b_tabet;x;
433;10;64;90;b_bhekkari;x;
434;126;122;26;b_heremeb;x;
435;86;83;6;b_djastabhet;x;
436;66;160;205;b_ktereb;x;
437;20;56;74;b_espadjet;x;
438;152;43;46;b_djamaadet;x;
439;226;77;82;b_sherekemyet;x;
440;217;101;44;b_kehiamarna;x;
441;200;103;56;b_hashbet;x;
442;24;82;74;b_beshtplestet;x;
443;19;116;103;b_sherekh;x;
444;19;81;96;b_sakharu;x;
445;21;95;114;b_nedjtysnet;x;
446;8;50;61;b_repethebjet;x;
447;163;50;120;b_smeranna;x;
448;96;19;67;b_refeneb;x;
449;155;19;103;b_beshetereb;x;
450;86;68;116;b_nshwyshoreb;x;
451;74;38;133;b_ekhmereb;x;
452;106;62;177;b_ahyswrmet;x;
453;144;70;34;b_mereshpektet;x;
454;186;87;40;b_hefreneb;x;
455;167;63;125;b_hrejetbehek;x;
456;163;36;111;b_khemeneferheref;x;
457;188;65;138;b_hebetjeresh;x;
458;109;14;69;b_hamtheteresh;x;
459;194;0;32;b_jeresht;x;
460;173;52;122;b_amwywesh;x;
461;209;27;132;b_aywkhassesh;x;
462;162;28;50;b_sarathuesh;x;
463;128;40;92;b_sarathuwaysh;x;
464;170;13;106;b_sarathusret;x;
465;170;9;104;b_smwanti;x;
466;110;17;72;b_estepekesh;x;
467;219;41;71;b_ahtepsrdjadys;x;
468;180;45;124;b_nereshgirem;x;
469;22;74;137;b_hmwet;x;
470;53;112;184;b_rmefr_djaan;x;
471;76;142;222;b_mnosr;x;
472;26;176;150;b_antiywanuwan;x;
473;27;90;79;b_khemnetfrnfedjet;x;
474;119;48;74;b_khantdjereb;x;
475;12;68;69;b_sremenkhant;x;
476;42;31;140;b_khemetnys;x;
477;70;55;196;b_nysferedjeb;x;
478;89;83;145;b_akhmetobheb;x;
479;36;26;122;b_khemrkheteb;x;
480;149;12;119;b_khmeretanuwan;x;
481;90;27;76;b_ebtkhereb;x;
482;54;135;48;b_baheteb;x;
483;22;149;12;b_mnenesteret;x;
484;133;97;61;b_adjeretheref;x;
485;170;119;69;b_mhedrekare;x;
486;90;13;32;b_epekhthef;x;
487;107;35;53;b_ptamra;x;
488;153;26;57;b_djeshereb;x;
489;40;158;188;b_pesederab;x;
490;31;118;140;b_hedredjet;x;
491;71;129;144;b_mnakhtet;x;
492;65;176;26;b_makhtebheref;x;
493;47;116;23;b_hiwakheteresh;x;
494;44;98;26;b_khetmarekh;x;
495;131;38;12;b_rakhthonet;x;
496;193;27;27;b_yskhare;x;
497;131;149;51;b_esemenkhet;x;
498;149;134;51;b_esebjet;x;
499;46;45;182;b_bannu_teresh;x;
500;70;16;123;b_esadjepaqum;x;
501;101;51;149;b_urush;x;
502;105;41;166;b_padjetsrawum;x;
503;11;64;94;b_eyasumbereth;x;
504;58;90;108;b_furum_khaish;x;
505;135;71;144;b_pestysraum;x;
506;34;45;14;b_leppash;x;
507;83;123;16;b_ammut;x;
508;90;108;58;b_urthumkhedet;x;
509;127;20;83;b_tuklaterennu;x;
510;71;15;48;b_thoktinennu;x;
511;144;121;71;b_djenet;x;
512;186;137;30;b_ereppu;x;
513;156;127;65;b_sammu;x;
514;17;56;108;b_sebdju;x;
515;65;104;156;b_ordion;x;
516;186;69;160;b_ekallatum;x;
517;126;25;103;b_usharadiyw;x;
518;66;9;53;b_hadashtgurum;x;
519;28;71;15;b_lakhwatniws;x;
520;40;153;6;b_simurrekh;x;
521;75;147;54;b_diyw_ashperath;x;
522;54;147;142;b_pirhaadama;x;
523;26;118;113;b_anuw_beshpereth;x;
524;170;163;61;b_tereksnapthi;x;
525;255;248;154;b_paheri;x;
526;206;194;40;b_derefgi;x;
527;108;102;13;b_garagara;x;
528;243;231;84;b_keshi;x;
529;244;229;48;b_sekhi;x;
530;232;222;98;b_mahal;x;
531;229;215;48;b_wajhi;x;
532;161;24;27;b_creshniv;x;
533;226;31;36;b_vheher;x;
534;226;40;45;b_kheres;x;
535;195;54;58;b_mervas;x;
536;170;11;15;b_mevesad;x;
537;206;57;62;b_lavhir;x;
538;129;30;33;b_yevren;x;
539;190;39;44;b_mekran;x;
540;32;118;66;b_paparada;x;
541;43;180;98;b_bebkras;x;
542;30;143;75;b_xeni;x;
543;68;171;210;b_piyyaf;x;
544;26;125;163;b_kan;x;
545;56;185;234;b_askvriv;x;
546;0;118;163;b_kerredi;x;
547;23;141;185;b_dehek;x;
548;50;170;215;b_sadbad;x;
549;83;208;255;b_varvdasd;x;
550;65;238;239;b_ilata;x;
551;26;168;169;b_bherevh;x;
552;62;216;217;b_mhekef;x;
553;34;189;190;b_narak;x;
554;55;142;143;b_bahforhun;x;
555;27;104;62;b_cavru;x;
556;40;224;226;b_luhud;x;
557;69;161;162;b_asdu;x;
558;231;91;91;b_kavula;x;
559;8;20;65;b_venkniv;x;
560;20;44;139;b_secerdur;x;
561;23;61;205;b_burfur;x;
562;65;8;8;b_peregatha;x;
563;92;20;20;b_ghered;x;
564;127;31;31;b_zheved;x;
565;85;25;130;b_scaddun;x;
566;124;51;179;b_yerevdu;x;
567;103;18;167;b_kakrun;x;
568;129;57;182;b_paloch;x;
569;150;52;223;b_assa;x;
570;116;47;168;b_praskaf;x;
571;176;51;56;b_dhehli;x;
572;241;29;37;b_venfiv;x;
573;216;32;39;b_hakad;x;
574;212;32;39;b_dannav;x;
575;180;74;78;b_spappap;x;
576;227;48;55;b_nakkar;x;
577;37;118;31;b_lhisc;x;
578;42;75;39;b_meretha;x;
579;67;161;60;b_vavsi;x;
580;37;205;23;b_yheveth;x;
581;23;86;18;b_gradad;x;
582;37;148;28;b_prattaptha;x;
583;189;180;57;b_preskad;x;
584;195;187;80;b_vhesda;x;
585;170;162;55;b_sheshadra;x;
586;220;213;117;b_kavahd;x;
587;234;224;87;b_palahi;x;
588;240;228;69;b_vkeki;x;
589;12;35;168;b_rhevent;x;
590;21;31;87;b_phahak;x;
591;21;33;99;b_fukadur;x;
592;47;66;170;Southern Bonepit;x;
593;78;96;205;Lonely Islands;x;
594;38;63;214;Lonely Islands;x;
595;20;62;198;Lonely Islands;x;
596;47;78;177;Isle of Moaning Vices;x;
597;12;30;87;Isle of Moaning Vices;x;
598;26;51;126;Isle of the Waking Cry;x;
599;187;214;37;b_bvkeski;x;
600;89;96;47;b_zhaev;x;
601;111;123;43;b_descriv;x;
602;173;67;173;b_hahaskn;x;
603;102;22;101;b_erbad;x;
604;157;27;157;b_piifes;x;
605;36;125;183;b_crashkun;x;
606;0;114;188;b_jriavn;x;
607;25;114;172;b_lfrain;x;
608;40;150;221;b_vehli;x;
609;59;167;237;b_oprava;x;
610;20;134;209;b_xavradis;x;
611;86;62;55;b_mbenra;x;
612;81;56;49;b_askras;x;
613;70;57;53;b_hinvudi;x;
614;54;47;45;b_qhisan;x;
615;69;53;49;b_plaivet;x;
616;57;39;34;b_bravad;x;
617;54;18;104;b_wasisva;x;
618;51;29;81;b_sov;x;
619;77;38;132;b_sivivc;x;
620;12;151;24;b_gfreid;x;
621;16;74;21;b_pilvesi;x;
622;59;58;8;b_fgarfis;x;
623;133;130;30;b_cascriv;x;
624;209;202;31;b_hivdad;x;
625;147;142;23;b_pbav;x;
626;24;118;32;b_whorsi;x;
627;12;119;21;b_breskvi;x;
628;59;188;70;b_hned;x;
629;211;71;16;b_sasun;x;
630;181;64;18;b_rayyak;x;
631;235;90;32;b_vhreit;x;
632;211;79;27;b_fargethi;x;
633;107;50;27;b_vacavs;x;
634;131;75;53;b_faffaks;x;
635;99;39;15;b_taddat;x;
636;226;103;54;b_beredad;x;
637;255;152;50;b_veved;x;
638;204;137;71;b_sercriv;x;
639;229;134;40;b_tlrat;x;
640;206;94;199;b_svascruni;x;
641;173;56;166;b_saciciv;x;
642;94;145;117;b_savaed;x;
643;67;160;109;b_potv;x;
644;31;68;194;b_kehhyar;x;
645;78;113;230;b_cevve;x;
646;74;14;119;b_teret;x;
647;136;56;196;b_pawahat;x;
648;55;31;73;b_furir;x;
649;81;14;131;b_bladur;x;
650;91;27;139;b_dhersed;x;
651;92;28;141;b_nherdi;x;
652;49;84;204;b_gevkiv;x;
653;75;103;200;b_sipipva;x;
654;26;53;144;b_plalfk;x;
655;16;49;165;b_fhefas;x;
656;91;121;225;b_jhad;x;
657;59;82;160;b_hhas;x;
658;131;147;202;b_sazvk;x;
659;91;9;9;b_pravhad;x;
660;141;28;28;b_nehibad;x;
661;120;39;39;b_skriviaini;x;
662;152;61;61;b_vaahv;x;
663;57;13;13;b_spviscra;x;
664;61;152;103;b_iurvan;x;
665;28;120;70;b_zakran;x;
666;13;82;45;b_xasvki;x;
667;137;64;15;b_behli;x;
668;182;104;51;b_nerep;x;
669;205;129;78;b_fhes;x;
670;222;133;37;b_leveb;x;
671;249;150;42;b_jhav;x;
672;239;146;46;b_vhatah;x;
673;229;148;60;b_svantu;x;
674;27;109;139;b_ahet;x;
675;66;102;115;b_scipravac;x;
676;30;74;90;b_fradad;x;
677;10;46;59;b_uraku;x;
678;92;153;174;b_jkevra;x;
679;47;10;59;b_xasri;x;
680;70;21;86;b_lovni;x;
681;100;39;120;b_ghara;x;
682;29;194;209;b_raras;x;
683;38;164;175;b_kara;x;
684;57;239;255;b_akkayyerd;x;
685;31;209;225;b_zaskred;x;
686;50;229;245;b_oneki;x;
687;80;218;230;b_peredad;x;
688;170;144;113;b_kokuvi;x;
689;119;78;30;b_terrekki;x;
690;147;89;22;b_sarrad;x;
691;156;122;82;b_makadf;x;
692;106;70;26;b_kesdur;x;
693;181;124;57;b_yvkati;x;
694;209;185;157;b_nerenereth;x;
695;195;163;125;b_metatav;x;
696;183;160;132;b_visaka;x;
697;157;116;66;b_merepathka;x;
698;96;57;19;b_starkdi;x;
699;115;75;37;b_reppyil;x;
700;78;11;10;b_svreveni;x;
701;122;33;33;b_oguraf;x;
702;86;21;21;b_vehevbad;x;
703;82;100;188;b_beledgav;x;
704;28;44;118;b_nerethpakath;x;
705;9;18;62;b_arkeft;x;
706;16;39;136;b_lakerida;x;
707;192;39;39;b_spivcas;x;
708;114;24;24;b_babad;x;
709;10;69;78;b_deredur;x;
710;52;89;95;b_kathur;x;
711;25;135;153;b_dekreiven;x;
712;106;24;72;b_pahorv;x;
713;168;50;119;b_sevrek;x;
714;141;34;98;b_skevtuni;x;
715;168;45;117;b_petv;x;
716;185;22;118;b_maraki;x;
717;215;15;133;b_mhavki;x;
718;124;32;86;b_pelekneki;x;
719;153;38;107;b_lkrevni;x;
720;236;22;149;b_kalfank;x;
721;251;26;159;b_breketav;x;
722;115;51;89;b_ceyyk;x;
723;129;37;92;b_sekraf;x;
724;218;38;145;b_majjay;x;
